"","date","government_name","government_ID","district_name","district_ID","petrol","diesel","bottled_water","treated_water","soap","laundry_powder","sanitary_napkins","cost_cubic_meter","exchange_rates","num_obs"
"759","2018-12-01","Sana'a","YE23","Khwlan","YE2312",395,445,100,NA,150,100,570,2000,500,3
"760","2018-12-01","Sana'a","YE23","Jihanah","YE2316",395,445,100,100,180,130,470,1166,510,3
"761","2018-12-01","Aden","YE24","Al Buraiqeh","YE2404",282.5,NA,150,150,150,136.3636364,550,1000,480,10
"762","2018-12-01","Aden","YE24","Khur Maksar","YE2408",285,NA,130,72.5,130,136.3636364,550,5000,480,10
"763","2018-12-01","Lahj","YE25","Al Milah","YE2508",NA,320,150,NA,120,63.63636364,500,1500,510,3
"764","2018-12-01","Lahj","YE25","Tuban","YE2515",285,285,120,150,130,102.27272725,650,200,490,10
"765","2018-12-01","Amran","YE29","Amran","YE2915",435,475,105,250,120,90.90909091,525,1000,505,5
"766","2018-12-01","Al Dhale'e","YE30","Ad Dhale'e","YE3006",400,400,NA,100,155,95.454545455,500,2500,475,6
"767","2018-12-01","Socotra","YE32","Hidaybu","YE3201",200,310,140,NA,145,115,600,1200,510,3
"768","2018-11-01","Ibb","YE11","Yarim","YE1102",500,530,150,200,150,90.90909091,400,2200,530,3
"769","2018-11-01","Ibb","YE11","Dhi As Sufal","YE1116",475,475,150,140,150,120,450,2500,537,3
"770","2018-11-01","Ibb","YE11","Al Mashannah","YE1118",575,580,150,200,170,120,450,2500,530,3
"771","2018-11-01","Ibb","YE11","Al Dhihar","YE1119",575,580,150,200,170.6666667,120,500,2300,530,3
"772","2018-11-01","Abyan","YE12","Khanfir","YE1211",780,750,150,100,150,100,550,NA,517.5,18
"773","2018-11-01","Sana'a City","YE13","Old City","YE1301",NA,NA,130,120,83.2,130,500,NA,450,5
"774","2018-11-01","Sana'a City","YE13","Shu'aub","YE1302",500,530,150,95,83.2,100,600,1333,530,13
"775","2018-11-01","Sana'a City","YE13","Az'zal","YE1303",500,530,150,85,70.4,100,600,1333,530,13
"776","2018-11-01","Sana'a City","YE13","Assafi'yah","YE1304",500,530,150,85,80,100,600,1333,530,13
"777","2018-11-01","Sana'a City","YE13","As Sabain","YE1305",575,580,150,120,140,130,470,1153,540,3
"778","2018-11-01","Sana'a City","YE13","Al Wahdah","YE1306",NA,NA,130,200,89.6,140,600,700,NA,6
"779","2018-11-01","Sana'a City","YE13","At Tahrir","YE1307",500,505,160,150,128,140,750,2000,520,3
"780","2018-11-01","Sana'a City","YE13","Ma'ain","YE1308",500,530,125,210,92.8,150,625,825,NA,5
"781","2018-11-01","Sana'a City","YE13","Ath'thaorah","YE1309",500,530,100,300,160,100,500,1600,505,3
"782","2018-11-01","Sana'a City","YE13","Bani Al Harith","YE1310",575,577.5,135,100,160,130,615,1100,530,6
"783","2018-11-01","Al Bayda","YE14","Rada'","YE1413",575,577.5,225,300,120,165,545,2100,562.5,6
"784","2018-11-01","Taizz","YE15","Dhubab","YE1506",375,415,140,140,120,135,650,NA,530,3
"785","2018-11-01","Taizz","YE15","Ash Shamayatayn","YE1514",550,550,150,NA,120,150,600,NA,540,4
"786","2018-11-01","Taizz","YE15","Al Wazi'iyah","YE1515",450,450,100,175,96,150,600,2000,548,3
"787","2018-11-01","Taizz","YE15","Al Ma'afer","YE1521",425,425,150,135,842.66666665,105,510,5000,525,4
"788","2018-11-01","Taizz","YE15","Al Mawasit","YE1522",425,425,130,100,138.6666667,100,600,2000,520,3
"789","2018-11-01","Al Jawf","YE16","Bart Al Anan","YE1610",500,530,150,300,160,100,550,1500,540,3
"790","2018-11-01","Hajjah","YE17","Abs","YE1704",575,550,150,115,213.3333333,150,525,1500,540,4
"791","2018-11-01","Hajjah","YE17","Aslem","YE1712",580,560,150,120,213.3333333,130,500,1500,540,3
"792","2018-11-01","Hajjah","YE17","Qafl Shamer","YE1713",560,570,150,100,160,140,700,4000,550,3
"793","2018-11-01","Hajjah","YE17","Al Mahabishah","YE1715",590,590,150,100,213.3333333,140,800,8000,550,3
"794","2018-11-01","Hajjah","YE17","Ku'aydinah","YE1722",612.5,607.5,150,62.5,171.4285714,118.1818182,650,2500,520,10
"795","2018-11-01","Hajjah","YE17","Bani Qa'is","YE1724",575,600,150,NA,171.4285714,90.90909091,400,1500,520,3
"796","2018-11-01","Hajjah","YE17","Najrah","YE1726",537.5,555,135,NA,171.4285714,100.454545455,550,1500,520,10
"797","2018-11-01","Al Hudaydah","YE18","Az Zuhrah","YE1801",575,550,150,120,213.3333333,130,500,1500,520,3
"798","2018-11-01","Al Hudaydah","YE18","Alluheyah","YE1802",600,600,150,100,192,150,800,3000,550,3
"799","2018-11-01","Al Hudaydah","YE18","Al Qanawis","YE1806",580,590,150,100,213.3333333,150,750,2500,540,3
"800","2018-11-01","Al Hudaydah","YE18","Az Zaydiyah","YE1807",575,580,200,125,171.4285714,136.3636364,400,1000,560,3
"801","2018-11-01","Al Hudaydah","YE18","Bajil","YE1810",575,580,200,75,171.4285714,154.5454545,550,500,560,8
"802","2018-11-01","Al Hudaydah","YE18","Al Hawak","YE1821",500,530,200,NA,300,100,580,NA,550,3
"803","2018-11-01","Al Hudaydah","YE18","Zabid","YE1824",550,550,150,NA,135,109.0909091,415,6000,545,10
"804","2018-11-01","Dhamar","YE20","Wusab As Safil","YE2007",611.25,612.5,145,440,155,135,735,575,540,2
"805","2018-11-01","Dhamar","YE20","Dhamar City","YE2008",500,530,100,490,160,120,570,2500,500,3
"806","2018-11-01","Sa'ada","YE22","Monabbih","YE2203",580,590,150,150,144,130,650,700,550,3
"807","2018-11-01","Sa'ada","YE22","Ghamr","YE2204",590,590,150,150,138.6666667,130,650,700,550,3
"808","2018-11-01","Sa'ada","YE22","Razih","YE2205",580,580,150,150,128,150,600,800,550,3
"809","2018-11-01","Sa'ada","YE22","Saqayn","YE2209",575,600,177.5,60,134,120,575,575,530,6
"810","2018-11-01","Sa'ada","YE22","Sahar","YE2211",500,530,150,300,160,100,650,1500,540,3
"811","2018-11-01","Sa'ada","YE22","Sa'adah","YE2215",575,600,150,100,160,150,600,1000,550,9
"812","2018-11-01","Sana'a","YE23","Bani Hushaysh","YE2304",575,580,130,100,160,125,600,1050,530,6
"813","2018-11-01","Sana'a","YE23","Sanhan","YE2305",500,530,110,100,96,100,610,1400,546,6
"814","2018-11-01","Sana'a","YE23","Bani Matar","YE2307",500,530,115,100,100,115,600,900,545,6
"815","2018-11-01","Sana'a","YE23","Khwlan","YE2312",500,530,110,300,170.6666667,120,570,2100,510,3
"816","2018-11-01","Sana'a","YE23","Jihanah","YE2316",575,580,140,80,150,130,470,1500,540,3
"817","2018-11-01","Aden","YE24","Al Buraiqeh","YE2404",390,460,150,150,171.4285714,181.8181818,600,1000,550,5
"818","2018-11-01","Aden","YE24","Khur Maksar","YE2408",390,NA,150,45,171.4285714,150,625,5000,550,10
"819","2018-11-01","Lahj","YE25","Al Milah","YE2508",450,390,150,NA,171.4285714,63.63636364,500,1500,545,3
"820","2018-11-01","Lahj","YE25","Tuban","YE2515",440,440,150,50,171.4285714,118.1818182,400,2000,540,8
"821","2018-11-01","Amran","YE29","Amran","YE2915",500,530,130,300,137.1428571,109.0909091,650,1800,540,10
"822","2018-11-01","Al Dhale'e","YE30","Ad Dhale'e","YE3006",382.5,367.5,150,100,100,100,550,2500,550,9
"823","2018-11-01","Socotra","YE32","Hidaybu","YE3201",300,440,140,NA,120,140,700,1200,530,3
"824","2018-10-01","Ibb","YE11","Yarim","YE1102",575,580,120,200,150,109.0909091,600,2000,735,3
"825","2018-10-01","Ibb","YE11","Dhi As Sufal","YE1116",600,580,150,200,170,109.0909091,450,2500,735,3
"826","2018-10-01","Ibb","YE11","Al Mashannah","YE1118",575,580,150,200,150,118.1818182,600,2300,735,3
"827","2018-10-01","Ibb","YE11","Al Dhihar","YE1119",575,580,150,200,150,109.0909091,450,2300,740,3
"828","2018-10-01","Sana'a City","YE13","Old City","YE1301",NA,NA,150,250,150,100,625,NA,NA,10
"829","2018-10-01","Sana'a City","YE13","Shu'aub","YE1302",575,580,100,80,130,100,500,1333,750,8
"830","2018-10-01","Sana'a City","YE13","Az'zal","YE1303",575,580,100,80,119,100,550,1358.5,750,8
"831","2018-10-01","Sana'a City","YE13","Assafi'yah","YE1304",575,580,130,85,125,100,500,1333,750,13
"832","2018-10-01","Sana'a City","YE13","As Sabain","YE1305",575,580,150,120,140,130,490,1333,757,3
"833","2018-10-01","Sana'a City","YE13","Al Wahdah","YE1306",575,580,110,75,145,100,500,1500,750,11
"834","2018-10-01","Sana'a City","YE13","Ma'ain","YE1308",575,580,150,250,150,100,700,2857,751,13
"835","2018-10-01","Sana'a City","YE13","Ath'thaorah","YE1309",575,580,150,250,150,100,650,1950,NA,13
"836","2018-10-01","Sana'a City","YE13","Bani Al Harith","YE1310",575,580,150,250,150,100,650,2000,NA,8
"837","2018-10-01","Al Bayda","YE14","Rada'","YE1413",950,1000,200,300,200,195,725,2350,NA,6
"838","2018-10-01","Taizz","YE15","Dhubab","YE1506",620,500,140,140,150,135,650,NA,740,3
"839","2018-10-01","Taizz","YE15","Jabal Habashy","YE1508",630,620,165,NA,155,152.5,750,2750,750,2
"840","2018-10-01","Taizz","YE15","Ash Shamayatayn","YE1514",625,625,150,150,150,150,675,NA,750,3
"841","2018-10-01","Taizz","YE15","Al Wazi'iyah","YE1515",707.5,700,135,175,127.5,185,700,2850,740,2
"842","2018-10-01","Taizz","YE15","Al Ma'afer","YE1521",575,550,150,NA,200,140,575,2450,730,4
"843","2018-10-01","Taizz","YE15","Al Mawasit","YE1522",700,700,200,200,300,340,670,915,750,4
"844","2018-10-01","Hajjah","YE17","Abs","YE1704",700,625,150,125,170,150,500,1750,740,7
"845","2018-10-01","Hajjah","YE17","Qafl Shamer","YE1713",650,630,125,75,150,130,650,3000,730,3
"846","2018-10-01","Hajjah","YE17","Al Mahabishah","YE1715",700,680,150,100,200,127.2727273,450,4500,740,3
"847","2018-10-01","Hajjah","YE17","Ku'aydinah","YE1722",700,650,150,125,160,127.2727273,650,2000,690,9
"848","2018-10-01","Hajjah","YE17","Bani Qa'is","YE1724",800,825,150,NA,150,100.000000005,500,1500,705,6
"849","2018-10-01","Al Hudaydah","YE18","Alluheyah","YE1802",650,620,150,75,150,150,650,2500,730,3
"850","2018-10-01","Al Hudaydah","YE18","Al Qanawis","YE1806",700,635,150,100,150,150,700,3000,740,3
"851","2018-10-01","Al Hudaydah","YE18","Az Zaydiyah","YE1807",640,620,180,90,150,127.2727273,320,1000,745,9
"852","2018-10-01","Al Hudaydah","YE18","Bajil","YE1810",575,580,200,70,150,154.5454545,600,500,745,12
"853","2018-10-01","Al Hudaydah","YE18","Al Hawak","YE1821",600,650,150,1250,150,120,450,277,750,3
"854","2018-10-01","Dhamar","YE20","Wusab As Safil","YE2007",700,680,160,500,130,140,590,6500,751.5,10
"855","2018-10-01","Sa'ada","YE22","Monabbih","YE2203",550,580,120,NA,180,160,650,1300,750,3
"856","2018-10-01","Sa'ada","YE22","Razih","YE2205",580,580,150,150,170,150,600,1200,750,3
"857","2018-10-01","Sa'ada","YE22","Sa'adah","YE2215",625,600,150,275,180,160,575,1500,750,8
"858","2018-10-01","Sana'a","YE23","Bani Hushaysh","YE2304",575,615,150,160,150,125,690,1250,750,6
"859","2018-10-01","Sana'a","YE23","Sanhan","YE2305",595,600,150,125,185,150,700,1350,749.5,6
"860","2018-10-01","Sana'a","YE23","Bani Matar","YE2307",675,700,145,160,190,165,675,1000,750,6
"861","2018-10-01","Sana'a","YE23","Khwlan","YE2312",575,580,110,NA,170,120,650,2600,780,3
"862","2018-10-01","Sana'a","YE23","Jihanah","YE2316",575,580,135,120,140,120,470,1333,757,3
"863","2018-10-01","Aden","YE24","Al Buraiqeh","YE2404",390,400,150,150,150,181.8181818,650,6000,740,17
"864","2018-10-01","Aden","YE24","Khur Maksar","YE2408",390,NA,160,175,150,163.6363636,650,5000,740,8
"865","2018-10-01","Lahj","YE25","Al Milah","YE2508",525,525,150,NA,130,63.63636364,450,1500,740,3
"866","2018-10-01","Lahj","YE25","Tuban","YE2515",390,525,200,175,160,136.3636364,700,200,740,13
"867","2018-10-01","Socotra","YE32","Hidaybu","YE3201",300,400,140,NA,150,140,700,1200,740,3
"868","2018-09-01","Ibb","YE11","Yarim","YE1102",625,600,100,250,266.666666666667,90.9090909090909,400,2500,635,3
"869","2018-09-01","Ibb","YE11","Dhi As Sufal","YE1116",675,625,150,150,333.333333333333,90.9090909090909,400,2500,635,3
"870","2018-09-01","Ibb","YE11","Al Mashannah","YE1118",NA,450,150,200,173.333333333333,90.9090909090909,500,3000,630,3
"871","2018-09-01","Ibb","YE11","Al Dhihar","YE1119",NA,450,150,200,173.333333333333,90.9090909090909,400,3000,630,3
"872","2018-09-01","Sana'a City","YE13","Old City","YE1301",NA,NA,150,125,116,NA,460,NA,NA,4
"873","2018-09-01","Sana'a City","YE13","Shu'aub","YE1302",575,580,95,80,104,NA,450,1400,700,14
"874","2018-09-01","Sana'a City","YE13","Az'zal","YE1303",575,580,100,80,88,NA,400,1285,700,13
"875","2018-09-01","Sana'a City","YE13","Assafi'yah","YE1304",575,580,100,80,92,NA,450,1333,700,13
"876","2018-09-01","Sana'a City","YE13","As Sabain","YE1305",675,550,150,120,187.5,NA,480,1606.5,650,6
"877","2018-09-01","Sana'a City","YE13","Al Wahdah","YE1306",575,580,110,80,116,100,475,1500,700,13
"878","2018-09-01","Sana'a City","YE13","Ma'ain","YE1308",575,587.5,130,130,104,NA,450,NA,700,8
"879","2018-09-01","Sana'a City","YE13","Ath'thaorah","YE1309",750,900,120,150,150,NA,500,NA,800,3
"880","2018-09-01","Sana'a City","YE13","Bani Al Harith","YE1310",700,625,125,140,166.666666666667,NA,700,1250,685,11
"881","2018-09-01","Al Bayda","YE14","Rada'","YE1413",785,875,145,237.5,180,NA,625,1200,692.5,6
"882","2018-09-01","Taizz","YE15","Ash Shamayatayn","YE1514",550,550,140,NA,150,NA,500,2000,640,4
"883","2018-09-01","Taizz","YE15","Al Wazi'iyah","YE1515",685,685,130,150,125,NA,600,2700,635,3
"884","2018-09-01","Taizz","YE15","Al Ma'afer","YE1521",580,548.5,145,200,160.714285714286,90.9090909090909,500,1400,690,13
"885","2018-09-01","Taizz","YE15","Al Mawasit","YE1522",570,520,150,135,171.428571428572,113.636363636363,500,2000,690,7
"886","2018-09-01","Hajjah","YE17","Abs","YE1704",620,650,170,170,140,NA,560,2200,650,3
"887","2018-09-01","Hajjah","YE17","Qafl Shamer","YE1713",700,600,150,150,160,NA,700,6000,605,3
"888","2018-09-01","Hajjah","YE17","Al Mahabishah","YE1715",650,550,150,120,186.666666666667,NA,650,6000,600,3
"889","2018-09-01","Hajjah","YE17","Ku'aydinah","YE1722",900,850,150,125,242.857142857143,109.090909090909,600,NA,690,11
"890","2018-09-01","Hajjah","YE17","Bani Qa'is","YE1724",737.5,625,150,NA,171.428571428571,90.9090909090909,450,2250,690,12
"891","2018-09-01","Al Hudaydah","YE18","Alluheyah","YE1802",650,600,150,120,226.666666666667,NA,700,4000,615,3
"892","2018-09-01","Al Hudaydah","YE18","Al Qanawis","YE1806",650,610,150,150,200,NA,650,2000,620,3
"893","2018-09-01","Al Hudaydah","YE18","Az Zaydiyah","YE1807",700,550,150,200,171.428571428571,100,335,1000,700,9
"894","2018-09-01","Al Hudaydah","YE18","Bajil","YE1810",675,550,150,135,171.428571428571,113.636363636363,350,500,700,10
"895","2018-09-01","Al Hudaydah","YE18","Al Hawak","YE1821",NA,NA,150,80,150,NA,500,NA,NA,6
"896","2018-09-01","Al Hudaydah","YE18","Al Mina","YE1822",NA,NA,150,80,130,NA,500,3500,NA,6
"897","2018-09-01","Al Hudaydah","YE18","Al Hali","YE1823",750,650,110,85,130,NA,500,2000,670,7
"898","2018-09-01","Dhamar","YE20","Wusab As Safil","YE2007",687.475,593.75,130,220,150,NA,490,6000,670,16
"899","2018-09-01","Sa'ada","YE22","Monabbih","YE2203",NA,NA,150,NA,193.333333333333,NA,550,1000,640,3
"900","2018-09-01","Sa'ada","YE22","Razih","YE2205",NA,NA,100,NA,187.5,NA,550,1000,640,3
"901","2018-09-01","Sa'ada","YE22","Sa'adah","YE2215",NA,NA,130,100,200,NA,600,1000,640,3
"902","2018-09-01","Sana'a","YE23","Hamdan","YE2301",700,650,122.5,130,160,NA,710,1000,700,6
"903","2018-09-01","Sana'a","YE23","Arhab","YE2302",750,625,125,165,170,NA,725,1350,720,6
"904","2018-09-01","Sana'a","YE23","Bani Hushaysh","YE2304",725,650,130,160,176.666666666667,NA,760,1325,700,6
"905","2018-09-01","Sana'a","YE23","Sanhan","YE2305",720,750,127.5,145,140,NA,600,1200,750,6
"906","2018-09-01","Sana'a","YE23","Bani Matar","YE2307",720,750,130,130,110,NA,600,1000,750,5
"907","2018-09-01","Sana'a","YE23","Khwlan","YE2312",800,1000,130,NA,150,NA,500,NA,810,3
"908","2018-09-01","Sana'a","YE23","Jihanah","YE2316",625,625,120,110,125,NA,410,1666,650,3
"909","2018-09-01","Aden","YE24","Al Buraiqeh","YE2404",450,450,120,125,214.285714285714,136.363636363636,600,5000,700,15
"910","2018-09-01","Aden","YE24","Khur Maksar","YE2408",NA,NA,150,150,185.714285714286,136.363636363636,550,5000,700,9
"911","2018-09-01","Lahj","YE25","Tuban","YE2515",522.5,450,50,150,200,90.9090909090909,600,250,700,13
"912","2018-09-01","Al Dhale'e","YE30","Al Husha","YE3009",600,575,150,NA,187.5,NA,1000,6000,635,9
"913","2018-09-01","Raymah","YE31","Bilad At Ta'am","YE3101",750,650,150,NA,400,160,600,3000,NA,11
"914","2018-09-01","Socotra","YE32","Hidaybu","YE3201",230,230,140,NA,145,NA,610,1200,680,3
"915","2018-08-01","Ibb","YE11","Yarim","YE1102",430,410,100,180,200,72.7272727272727,450,2000,NA,3
"916","2018-08-01","Ibb","YE11","Dhi As Sufal","YE1116",425,400,120,200,200,80,400,2200,NA,3
"917","2018-08-01","Ibb","YE11","Al Mashannah","YE1118",425,400,120,200,200,90.9090909090909,500,2000,NA,3
"918","2018-08-01","Ibb","YE11","Al Dhihar","YE1119",425,400,120,240,200,80,500,2000,NA,3
"919","2018-08-01","Sana'a City","YE13","Old City","YE1301",NA,NA,100,120,88,70,445,NA,NA,4
"920","2018-08-01","Sana'a City","YE13","Shu'aub","YE1302",400,375,90,50,100,77.5,450,916,NA,13
"921","2018-08-01","Sana'a City","YE13","Az'zal","YE1303",400,375,95,75,80,85,385,1166,NA,13
